model,feature,accuracy,precision,recall,f1,TP,FP,FN,TN,n_sentences
FS_noCTX_noLeg,existential-it,0.9682539682539683,0.4791666666666667,0.7666666666666667,0.5897435897435898,23,25,7,953,1008
FS_noCTX_noLeg,demonstrative-them,0.996031746031746,0.3333333333333333,1.0,0.5,2,4,0,1002,1008
FS_noCTX_noLeg,appositive-pleonastic-pronoun,0.9841269841269841,0.75,0.5769230769230769,0.6521739130434783,15,5,11,977,1008
FS_noCTX_noLeg,bin,0.996031746031746,1.0,0.6923076923076923,0.8181818181818182,9,0,4,995,1008
FS_noCTX_noLeg,verb-stem,0.9702380952380952,0.3333333333333333,0.2,0.25,5,10,20,973,1008
FS_noCTX_noLeg,past-tense-swap,0.9861111111111112,0.6363636363636364,0.4117647058823529,0.5,7,4,10,987,1008
FS_noCTX_noLeg,zero-rel-pronoun,0.9464285714285714,0.3620689655172414,0.5526315789473685,0.4375,21,37,17,933,1008
FS_noCTX_noLeg,preterite-had,0.996031746031746,0.625,0.8333333333333334,0.7142857142857143,5,3,1,999,1008
FS_noCTX_noLeg,bare-got,0.9900793650793651,0.8666666666666667,0.6190476190476191,0.7222222222222222,13,2,8,985,1008
FScot_CTX1t_Leg,zero-poss,0.9950396825396826,0.8888888888888888,0.6666666666666666,0.7619047619047619,8,1,4,995,1008
FScot_CTX1t_Leg,zero-copula,0.9722222222222222,0.7894736842105263,0.7377049180327869,0.7627118644067796,45,12,16,935,1008
FScot_CTX1t_Leg,double-tense,0.998015873015873,0.0,0.0,0.0,0,2,0,1006,1008
FScot_CTX1t_Leg,be-construction,0.9990079365079365,1.0,0.75,0.8571428571428571,3,0,1,1004,1008
FScot_CTX1t_Leg,resultant-done,0.9990079365079365,0.75,1.0,0.8571428571428571,3,1,0,1004,1008
FScot_CTX1t_Leg,multiple-neg,0.9970238095238095,0.96875,0.9393939393939394,0.9538461538461539,31,1,2,974,1008
FScot_CTX1t_Leg,neg-inversion,0.998015873015873,0.0,0.0,0.0,0,1,1,1006,1008
FScot_CTX1t_Leg,n-inv-neg-concord,1.0,1.0,1.0,1.0,1,0,0,1007,1008
FScot_CTX1t_Leg,aint,1.0,1.0,1.0,1.0,7,0,0,1001,1008
FScot_CTX1t_Leg,zero-3sg-pres-s,0.9871031746031746,0.7209302325581395,0.96875,0.8266666666666667,31,12,1,964,1008
FScot_CTX1t_Leg,is-was-gen,0.9950396825396826,0.896551724137931,0.9285714285714286,0.9122807017543859,26,3,2,977,1008
FScot_CTX1t_Leg,zero-pl-s,0.9970238095238095,0.8,0.6666666666666666,0.7272727272727273,4,1,2,1001,1008
FScot_CTX1t_Leg,double-object,0.9990079365079365,1.0,0.75,0.8571428571428571,3,0,1,1004,1008
FScot_CTX1t_Leg,existential-it,0.9771825396825397,0.6,0.7,0.6461538461538462,21,14,9,964,1008
FScot_CTX1t_Leg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,1006,1008
FScot_CTX1t_Leg,appositive-pleonastic-pronoun,0.9880952380952381,0.8181818181818182,0.6923076923076923,0.75,18,4,8,978,1008
FScot_CTX1t_Leg,bin,1.0,1.0,1.0,1.0,13,0,0,995,1008
FScot_CTX1t_Leg,verb-stem,0.9692460317460317,0.125,0.04,0.06060606060606061,1,7,24,976,1008
FScot_CTX1t_Leg,past-tense-swap,0.9861111111111112,0.6153846153846154,0.47058823529411764,0.5333333333333333,8,5,9,986,1008
FScot_CTX1t_Leg,zero-rel-pronoun,0.9722222222222222,0.631578947368421,0.631578947368421,0.631578947368421,24,14,14,956,1008
FScot_CTX1t_Leg,preterite-had,0.9950396825396826,0.5555555555555556,0.8333333333333334,0.6666666666666666,5,4,1,998,1008
FScot_CTX1t_Leg,bare-got,0.9920634920634921,0.9333333333333333,0.6666666666666666,0.7777777777777778,14,1,7,986,1008
FScot_CTX1t_noLeg,zero-poss,0.9930555555555556,0.6923076923076923,0.75,0.72,9,4,3,992,1008
FScot_CTX1t_noLeg,zero-copula,0.9732142857142857,0.8035714285714286,0.7377049180327869,0.7692307692307693,45,11,16,936,1008
FScot_CTX1t_noLeg,be-construction,0.9970238095238095,0.6666666666666666,0.5,0.5714285714285714,2,1,2,1003,1008
FScot_CTX1t_noLeg,resultant-done,0.9990079365079365,0.75,1.0,0.8571428571428571,3,1,0,1004,1008
FScot_CTX1t_noLeg,multiple-neg,0.9970238095238095,0.96875,0.9393939393939394,0.9538461538461539,31,1,2,974,1008
FScot_CTX1t_noLeg,neg-inversion,0.998015873015873,0.0,0.0,0.0,0,1,1,1006,1008
FScot_CTX1t_noLeg,n-inv-neg-concord,1.0,1.0,1.0,1.0,1,0,0,1007,1008
FScot_CTX1t_noLeg,aint,1.0,1.0,1.0,1.0,7,0,0,1001,1008
FScot_CTX1t_noLeg,zero-3sg-pres-s,0.9841269841269841,0.6904761904761905,0.90625,0.7837837837837838,29,13,3,963,1008
FScot_CTX1t_noLeg,is-was-gen,0.9890873015873016,0.7741935483870968,0.8571428571428571,0.8135593220338984,24,7,4,973,1008
FScot_CTX1t_noLeg,zero-pl-s,0.9970238095238095,0.8,0.6666666666666666,0.7272727272727273,4,1,2,1001,1008
FScot_CTX1t_noLeg,double-object,0.9990079365079365,1.0,0.75,0.8571428571428571,3,0,1,1004,1008
FScot_CTX1t_noLeg,existential-it,0.9781746031746031,0.6,0.8,0.6857142857142857,24,16,6,962,1008
FScot_CTX1t_noLeg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,1006,1008
FScot_CTX1t_noLeg,appositive-pleonastic-pronoun,0.9851190476190477,0.8235294117647058,0.5384615384615384,0.6511627906976745,14,3,12,979,1008
FScot_CTX1t_noLeg,bin,1.0,1.0,1.0,1.0,13,0,0,995,1008
FScot_CTX1t_noLeg,verb-stem,0.9742063492063492,0.4444444444444444,0.16,0.23529411764705882,4,5,21,978,1008
FScot_CTX1t_noLeg,past-tense-swap,0.9861111111111112,0.6153846153846154,0.47058823529411764,0.5333333333333333,8,5,9,986,1008
FScot_CTX1t_noLeg,zero-rel-pronoun,0.9642857142857143,0.525,0.5526315789473685,0.5384615384615384,21,19,17,951,1008
FScot_CTX1t_noLeg,preterite-had,0.996031746031746,0.625,0.8333333333333334,0.7142857142857143,5,3,1,999,1008
FScot_CTX1t_noLeg,bare-got,0.9910714285714286,0.875,0.6666666666666666,0.7567567567567568,14,2,7,985,1008
FScot_noCTX_Leg,zero-poss,0.9940417080436942,0.75,0.75,0.75,9,3,3,992,1008
FScot_noCTX_Leg,zero-copula,0.9721946375372393,0.7894736842105263,0.7377049180327869,0.7627118644067796,45,12,16,934,1008
FScot_noCTX_Leg,double-tense,0.9990069513406157,0.0,0.0,0.0,0,1,0,1006,1008
FScot_noCTX_Leg,be-construction,0.9980139026812314,0.75,0.75,0.75,3,1,1,1002,1008
FScot_noCTX_Leg,resultant-done,1.0,1.0,1.0,1.0,3,0,0,1004,1008
FScot_noCTX_Leg,come,0.9990069513406157,0.0,0.0,0.0,0,1,0,1006,1008
FScot_noCTX_Leg,multiple-neg,0.9950347567030785,0.9117647058823529,0.9393939393939394,0.9253731343283582,31,3,2,971,1008
FScot_noCTX_Leg,neg-inversion,0.997020854021847,0.25,1.0,0.4,1,3,0,1003,1008
FScot_noCTX_Leg,n-inv-neg-concord,0.9990069513406157,0.0,0.0,0.0,0,0,1,1006,1008
FScot_noCTX_Leg,aint,1.0,1.0,1.0,1.0,7,0,0,1000,1008
FScot_noCTX_Leg,zero-3sg-pres-s,0.9860973187686196,0.725,0.90625,0.8055555555555556,29,11,3,964,1008
FScot_noCTX_Leg,is-was-gen,0.9880834160873883,0.7666666666666667,0.8214285714285714,0.7931034482758621,23,7,5,972,1008
FScot_noCTX_Leg,zero-pl-s,0.997020854021847,0.8,0.6666666666666666,0.7272727272727273,4,1,2,1000,1008
FScot_noCTX_Leg,double-object,0.9990069513406157,1.0,0.75,0.8571428571428571,3,0,1,1003,1008
FScot_noCTX_Leg,existential-it,0.9761668321747765,0.5789473684210527,0.7333333333333333,0.6470588235294118,22,16,8,961,1008
FScot_noCTX_Leg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,1005,1008
FScot_noCTX_Leg,appositive-pleonastic-pronoun,0.9841112214498511,0.7777777777777778,0.5384615384615384,0.6363636363636364,14,4,12,977,1008
FScot_noCTX_Leg,bin,0.9990069513406157,1.0,0.9230769230769231,0.96,12,0,1,994,1008
FScot_noCTX_Leg,verb-stem,0.9771598808341608,0.625,0.2,0.30303030303030304,5,3,20,979,1008
FScot_noCTX_Leg,past-tense-swap,0.9880834160873883,0.6923076923076923,0.5294117647058824,0.6,9,4,8,986,1008
FScot_noCTX_Leg,zero-rel-pronoun,0.9632571996027806,0.5142857142857142,0.47368421052631576,0.4931506849315068,18,17,20,952,1008
FScot_noCTX_Leg,preterite-had,0.9940417080436942,0.5,0.8333333333333334,0.625,5,5,1,996,1008
FScot_noCTX_Leg,bare-got,0.9900695134061569,0.8235294117647058,0.6666666666666666,0.7368421052631579,14,3,7,983,1008
FScot_noCTX_noLeg,zero-poss,0.9930555555555556,0.6923076923076923,0.75,0.72,9,4,3,992,1008
FScot_noCTX_noLeg,zero-copula,0.9742063492063492,0.8070175438596491,0.7540983606557377,0.7796610169491526,46,11,15,936,1008
FScot_noCTX_noLeg,double-tense,0.9990079365079365,0.0,0.0,0.0,0,1,0,1007,1008
FScot_noCTX_noLeg,be-construction,0.998015873015873,0.75,0.75,0.75,3,1,1,1003,1008
FScot_noCTX_noLeg,resultant-done,0.9990079365079365,0.75,1.0,0.8571428571428571,3,1,0,1004,1008
FScot_noCTX_noLeg,multiple-neg,0.9940476190476191,0.8857142857142857,0.9393939393939394,0.9117647058823529,31,4,2,971,1008
FScot_noCTX_noLeg,neg-inversion,0.998015873015873,0.3333333333333333,1.0,0.5,1,2,0,1005,1008
FScot_noCTX_noLeg,n-inv-neg-concord,0.9990079365079365,0.0,0.0,0.0,0,0,1,1007,1008
FScot_noCTX_noLeg,aint,1.0,1.0,1.0,1.0,7,0,0,1001,1008
FScot_noCTX_noLeg,zero-3sg-pres-s,0.9851190476190477,0.7073170731707317,0.90625,0.7945205479452054,29,12,3,964,1008
FScot_noCTX_noLeg,is-was-gen,0.9890873015873016,0.7741935483870968,0.8571428571428571,0.8135593220338984,24,7,4,973,1008
FScot_noCTX_noLeg,zero-pl-s,0.996031746031746,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,1000,1008
FScot_noCTX_noLeg,double-object,0.9990079365079365,1.0,0.75,0.8571428571428571,3,0,1,1004,1008
FScot_noCTX_noLeg,existential-it,0.9791666666666666,0.6216216216216216,0.7666666666666667,0.6865671641791045,23,14,7,964,1008
FScot_noCTX_noLeg,demonstrative-them,1.0,1.0,1.0,1.0,2,0,0,1006,1008
FScot_noCTX_noLeg,appositive-pleonastic-pronoun,0.9831349206349206,0.7142857142857143,0.5769230769230769,0.6382978723404256,15,6,11,976,1008
FScot_noCTX_noLeg,bin,1.0,1.0,1.0,1.0,13,0,0,995,1008
FScot_noCTX_noLeg,verb-stem,0.9722222222222222,0.36363636363636365,0.16,0.2222222222222222,4,7,21,976,1008
FScot_noCTX_noLeg,past-tense-swap,0.9861111111111112,0.6153846153846154,0.47058823529411764,0.5333333333333333,8,5,9,986,1008
FScot_noCTX_noLeg,zero-rel-pronoun,0.9662698412698413,0.5526315789473685,0.5526315789473685,0.5526315789473685,21,17,17,953,1008
FScot_noCTX_noLeg,preterite-had,0.9920634920634921,0.4,0.6666666666666666,0.5,4,6,2,996,1008
FScot_noCTX_noLeg,bare-got,0.9910714285714286,0.875,0.6666666666666666,0.7567567567567568,14,2,7,985,1008
ZS_CTX1t_Leg,zero-poss,0.9920634920634921,0.6666666666666666,0.6666666666666666,0.6666666666666666,8,4,4,992,1008
ZS_CTX1t_Leg,zero-copula,0.9672619047619048,0.75,0.6885245901639344,0.717948717948718,42,14,19,933,1008
ZS_CTX1t_Leg,double-tense,0.9990079365079365,0.0,0.0,0.0,0,1,0,1007,1008
ZS_CTX1t_Leg,be-construction,0.998015873015873,0.75,0.75,0.75,3,1,1,1003,1008
ZS_CTX1t_Leg,resultant-done,0.9990079365079365,0.75,1.0,0.8571428571428571,3,1,0,1004,1008
ZS_CTX1t_Leg,double-modal,0.9990079365079365,0.0,0.0,0.0,0,1,0,1007,1008
ZS_CTX1t_Leg,multiple-neg,0.9920634920634921,0.8378378378378378,0.9393939393939394,0.8857142857142857,31,6,2,969,1008
ZS_CTX1t_Leg,neg-inversion,0.996031746031746,0.0,0.0,0.0,0,3,1,1004,1008
ZS_CTX1t_Leg,n-inv-neg-concord,1.0,1.0,1.0,1.0,1,0,0,1007,1008
ZS_CTX1t_Leg,aint,1.0,1.0,1.0,1.0,7,0,0,1001,1008
ZS_CTX1t_Leg,zero-3sg-pres-s,0.9821428571428571,0.6666666666666666,0.875,0.7567567567567568,28,14,4,962,1008
ZS_CTX1t_Leg,is-was-gen,0.9871031746031746,0.7272727272727273,0.8571428571428571,0.7868852459016393,24,9,4,971,1008
ZS_CTX1t_Leg,zero-pl-s,0.9990079365079365,0.8571428571428571,1.0,0.9230769230769231,6,1,0,1001,1008
ZS_CTX1t_Leg,double-object,0.9990079365079365,1.0,0.75,0.8571428571428571,3,0,1,1004,1008
ZS_CTX1t_Leg,existential-it,0.9742063492063492,0.5434782608695652,0.8333333333333334,0.6578947368421053,25,21,5,957,1008
ZS_CTX1t_Leg,demonstrative-them,0.998015873015873,0.5,1.0,0.6666666666666666,2,2,0,1004,1008
ZS_CTX1t_Leg,appositive-pleonastic-pronoun,0.9831349206349206,0.6551724137931034,0.7307692307692307,0.6909090909090909,19,10,7,972,1008
ZS_CTX1t_Leg,bin,1.0,1.0,1.0,1.0,13,0,0,995,1008
ZS_CTX1t_Leg,verb-stem,0.9702380952380952,0.35294117647058826,0.24,0.2857142857142857,6,11,19,972,1008
ZS_CTX1t_Leg,past-tense-swap,0.9851190476190477,0.5625,0.5294117647058824,0.5454545454545454,9,7,8,984,1008
ZS_CTX1t_Leg,zero-rel-pronoun,0.9553571428571429,0.43636363636363634,0.631578947368421,0.5161290322580645,24,31,14,939,1008
ZS_CTX1t_Leg,preterite-had,0.9930555555555556,0.45454545454545453,0.8333333333333334,0.5882352941176471,5,6,1,996,1008
ZS_CTX1t_Leg,bare-got,0.9910714285714286,0.9285714285714286,0.6190476190476191,0.7428571428571429,13,1,8,986,1008
ZS_CTX1t_noLeg,zero-poss,0.9900793650793651,0.5714285714285714,0.6666666666666666,0.6153846153846154,8,6,4,990,1008
ZS_CTX1t_noLeg,zero-copula,0.9652777777777778,0.7321428571428571,0.6721311475409836,0.7008547008547008,41,15,20,932,1008
ZS_CTX1t_noLeg,double-tense,0.9990079365079365,0.0,0.0,0.0,0,1,0,1007,1008
ZS_CTX1t_noLeg,be-construction,0.998015873015873,0.75,0.75,0.75,3,1,1,1003,1008
ZS_CTX1t_noLeg,resultant-done,0.9990079365079365,0.75,1.0,0.8571428571428571,3,1,0,1004,1008
ZS_CTX1t_noLeg,multiple-neg,0.9910714285714286,0.8157894736842105,0.9393939393939394,0.8732394366197183,31,7,2,968,1008
ZS_CTX1t_noLeg,neg-inversion,0.996031746031746,0.0,0.0,0.0,0,3,1,1004,1008
ZS_CTX1t_noLeg,n-inv-neg-concord,1.0,1.0,1.0,1.0,1,0,0,1007,1008
ZS_CTX1t_noLeg,aint,1.0,1.0,1.0,1.0,7,0,0,1001,1008
ZS_CTX1t_noLeg,zero-3sg-pres-s,0.9851190476190477,0.7073170731707317,0.90625,0.7945205479452054,29,12,3,964,1008
ZS_CTX1t_noLeg,is-was-gen,0.9871031746031746,0.7419354838709677,0.8214285714285714,0.7796610169491526,23,8,5,972,1008
ZS_CTX1t_noLeg,zero-pl-s,0.996031746031746,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,1000,1008
ZS_CTX1t_noLeg,double-object,0.9990079365079365,1.0,0.75,0.8571428571428571,3,0,1,1004,1008
ZS_CTX1t_noLeg,existential-it,0.9712301587301587,0.5106382978723404,0.8,0.6233766233766234,24,23,6,955,1008
ZS_CTX1t_noLeg,demonstrative-them,0.9970238095238095,0.4,1.0,0.5714285714285714,2,3,0,1003,1008
ZS_CTX1t_noLeg,appositive-pleonastic-pronoun,0.9811507936507936,0.6060606060606061,0.7692307692307693,0.6779661016949152,20,13,6,969,1008
ZS_CTX1t_noLeg,bin,1.0,1.0,1.0,1.0,13,0,0,995,1008
ZS_CTX1t_noLeg,verb-stem,0.9652777777777778,0.1875,0.12,0.14634146341463414,3,13,22,970,1008
ZS_CTX1t_noLeg,past-tense-swap,0.9861111111111112,0.6,0.5294117647058824,0.5625,9,6,8,985,1008
ZS_CTX1t_noLeg,zero-rel-pronoun,0.9573412698412699,0.45614035087719296,0.6842105263157895,0.5473684210526316,26,31,12,939,1008
ZS_CTX1t_noLeg,preterite-had,0.9930555555555556,0.45454545454545453,0.8333333333333334,0.5882352941176471,5,6,1,996,1008
ZS_CTX1t_noLeg,bare-got,0.9910714285714286,0.9285714285714286,0.6190476190476191,0.7428571428571429,13,1,8,986,1008
ZS_noCTX_Leg,zero-poss,0.9910714285714286,0.6,0.75,0.6666666666666666,9,6,3,990,1008
ZS_noCTX_Leg,zero-copula,0.9712301587301587,0.8478260869565217,0.639344262295082,0.7289719626168224,39,7,22,940,1008
ZS_noCTX_Leg,double-tense,0.998015873015873,0.0,0.0,0.0,0,2,0,1006,1008
ZS_noCTX_Leg,be-construction,0.9970238095238095,1.0,0.25,0.4,1,0,3,1004,1008
ZS_noCTX_Leg,resultant-done,0.9990079365079365,0.75,1.0,0.8571428571428571,3,1,0,1004,1008
ZS_noCTX_Leg,multiple-neg,0.9930555555555556,0.8611111111111112,0.9393939393939394,0.8985507246376812,31,5,2,970,1008
ZS_noCTX_Leg,neg-inversion,0.9970238095238095,0.0,0.0,0.0,0,2,1,1005,1008
ZS_noCTX_Leg,n-inv-neg-concord,0.9990079365079365,0.0,0.0,0.0,0,0,1,1007,1008
ZS_noCTX_Leg,aint,1.0,1.0,1.0,1.0,7,0,0,1001,1008
